Date;Market;Market Size;Product;Product Line;Product Type;State;Type;Inventory;Marketing;Profit;Sales;Total Expenses
6/1/12 00:00;East;Small Market;Darjeeling;Leaves;Tea;Connecticut;Regular;876;10;33;92;22
5/1/12 00:00;East;Small Market;Colombian;Beans;Coffee;Connecticut;Regular;1020;36;98;275;67
4/1/12 00:00;East;Small Market;Lemon;Leaves;Herbal Tea;Connecticut;Decaf;494;30;34;178;64
3/1/12 00:00;East;Small Market;Darjeeling;Leaves;Tea;Connecticut;Regular;809;13;47;121;25
2/1/12 00:00;East;Small Market;Colombian;Beans;Coffee;Connecticut;Regular;945;42;121;325;74
12/1/13 00:00;South;Major Market;Decaf Irish Cream;Beans;Coffee;Texas;Decaf;531;14;45;106;26
4/1/13 00:00;South;Major Market;Caffe Latte;Beans;Espresso;Texas;Regular;9;22;71;181;54
2/1/13 00:00;South;Major Market;Caffe Latte;Beans;Espresso;Texas;Regular;378;24;86;201;56
11/1/12 00:00;South;Major Market;Colombian;Beans;Coffee;Texas;Regular;1272;69;174;490;91
5/1/12 00:00;South;Major Market;Decaf Irish Cream;Beans;Coffee;Texas;Decaf;584;27;68;190;39
4/1/12 00:00;South;Major Market;Decaf Espresso;Beans;Espresso;Texas;Decaf;460;22;84;198;33
2/1/12 00:00;South;Major Market;Decaf Espresso;Beans;Espresso;Texas;Decaf;449;21;80;189;32
1/1/12 00:00;South;Major Market;Decaf Espresso;Beans;Espresso;Texas;Decaf;456;15;54;134;26
10/1/13 00:00;East;Major Market;Colombian;Beans;Coffee;Florida;Regular;788;27;95;218;59
8/1/13 00:00;East;Major Market;Darjeeling;Leaves;Tea;Florida;Regular;880;12;61;113;22
8/1/13 00:00;East;Major Market;Colombian;Beans;Coffee;Florida;Regular;810;37;144;283;63
6/1/13 00:00;East;Major Market;Decaf Irish Cream;Beans;Coffee;Florida;Decaf;636;36;145;279;55
12/1/12 00:00;East;Major Market;Lemon;Leaves;Herbal Tea;Florida;Decaf;403;24;23;145;57
11/1/12 00:00;East;Major Market;Mint;Leaves;Herbal Tea;Florida;Decaf;1063;23;44;164;45
9/1/12 00:00;East;Major Market;Decaf Irish Cream;Beans;Coffee;Florida;Decaf;666;29;81;230;53
7/1/12 00:00;East;Major Market;Green Tea;Leaves;Tea;Florida;Regular;870;16;58;144;27
1/1/12 00:00;East;Major Market;Darjeeling;Leaves;Tea;Florida;Regular;821;8;28;80;20
1/1/12 00:00;East;Major Market;Colombian;Beans;Coffee;Florida;Regular;651;27;68;210;58
12/1/13 00:00;West;Major Market;Decaf Irish Cream;Beans;Coffee;California;Decaf;4216;73;-221;205;117
11/1/13 00:00;West;Major Market;Caffe Latte;Beans;Espresso;California;Regular;1778;59;191;451;83
10/1/13 00:00;West;Major Market;Lemon;Leaves;Herbal Tea;California;Decaf;1246;74;276;554;95
9/1/13 00:00;West;Major Market;Caffe Mocha;Beans;Espresso;California;Regular;910;110;39;309;143
8/1/13 00:00;West;Major Market;Caffe Mocha;Beans;Espresso;California;Regular;927;156;69;408;176
6/1/13 00:00;West;Major Market;Darjeeling;Leaves;Tea;California;Regular;897;31;166;274;40
4/1/13 00:00;West;Major Market;Darjeeling;Leaves;Tea;California;Regular;777;25;142;238;36
1/1/13 00:00;West;Major Market;Decaf Espresso;Beans;Espresso;California;Decaf;1310;77;316;611;114
12/1/12 00:00;West;Major Market;Amaretto;Beans;Coffee;California;Regular;2947;40;-88;102;63
11/1/12 00:00;West;Major Market;Colombian;Beans;Coffee;California;Regular;2580;87;235;623;139
10/1/12 00:00;West;Major Market;Decaf Irish Cream;Beans;Coffee;California;Decaf;3654;50;-117;130;93
9/1/12 00:00;West;Major Market;Mint;Leaves;Herbal Tea;California;Decaf;548;19;43;132;31
9/1/12 00:00;West;Major Market;Caffe Mocha;Beans;Espresso;California;Regular;910;110;26;290;143
3/1/12 00:00;West;Major Market;Earl Grey;Leaves;Tea;California;Regular;441;22;84;198;33
2/1/12 00:00;West;Major Market;Decaf Espresso;Beans;Espresso;California;Decaf;1282;77;202;545;109
12/1/13 00:00;West;Major Market;Caffe Latte;Beans;Espresso;California;Regular;1820;70;233;534;94
7/1/13 00:00;West;Major Market;Green Tea;Leaves;Tea;California;Regular;668;17;41;130;46
6/1/13 00:00;West;Major Market;Green Tea;Leaves;Tea;California;Regular;641;17;44;134;46
6/1/13 00:00;West;Major Market;Chamomile;Leaves;Herbal Tea;California;Decaf;947;34;184;298;42
1/1/13 00:00;West;Major Market;Colombian;Beans;Coffee;California;Regular;2101;94;408;759;152
9/1/12 00:00;West;Major Market;Caffe Latte;Beans;Espresso;California;Regular;1775;69;156;498;93
2/1/12 00:00;West;Major Market;Chamomile;Leaves;Herbal Tea;California;Decaf;809;26;100;232;37
9/1/13 00:00;East;Major Market;Decaf Espresso;Beans;Espresso;Florida;Decaf;555;28;86;212;56
8/1/13 00:00;East;Major Market;Caffe Mocha;Beans;Espresso;Florida;Regular;705;120;48;314;139
6/1/13 00:00;East;Major Market;Colombian;Beans;Coffee;Florida;Regular;767;36;137;276;63
5/1/13 00:00;East;Major Market;Mint;Leaves;Herbal Tea;Florida;Decaf;995;24;65;168;42
8/1/12 00:00;East;Major Market;Darjeeling;Leaves;Tea;Florida;Regular;880;12;44;114;24
8/1/12 00:00;East;Major Market;Caffe Mocha;Beans;Espresso;Florida;Regular;705;120;35;317;149
6/1/12 00:00;East;Major Market;Chamomile;Leaves;Herbal Tea;Florida;Decaf;593;15;35;110;27
5/1/12 00:00;East;Major Market;Chamomile;Leaves;Herbal Tea;Florida;Decaf;599;15;35;110;27
3/1/12 00:00;East;Major Market;Decaf Espresso;Beans;Espresso;Florida;Decaf;415;26;54;188;54
3/1/12 00:00;East;Major Market;Caffe Mocha;Beans;Espresso;Florida;Regular;532;86;17;227;115
8/1/13 00:00;South;Major Market;Colombian;Beans;Coffee;Texas;Regular;1296;96;345;672;109
4/1/13 00:00;South;Major Market;Decaf Irish Cream;Beans;Coffee;Texas;Decaf;593;25;93;190;37
3/1/13 00:00;South;Major Market;Chamomile;Leaves;Herbal Tea;Texas;Decaf;323;18;46;143;46
3/1/12 00:00;South;Major Market;Colombian;Beans;Coffee;Texas;Regular;923;66;166;467;87
12/1/13 00:00;Central;Major Market;Caffe Mocha;Beans;Espresso;Ohio;Regular;1319;42;129;326;66
11/1/13 00:00;Central;Major Market;Decaf Espresso;Beans;Espresso;Ohio;Decaf;410;20;24;132;53
10/1/13 00:00;Central;Major Market;Lemon;Leaves;Herbal Tea;Ohio;Decaf;859;7;30;70;19
10/1/13 00:00;Central;Major Market;Colombian;Beans;Coffee;Ohio;Regular;419;13;42;114;36
10/1/13 00:00;Central;Major Market;Chamomile;Leaves;Herbal Tea;Ohio;Decaf;480;5;24;56;16
7/1/13 00:00;Central;Major Market;Lemon;Leaves;Herbal Tea;Ohio;Decaf;868;6;22;56;17
4/1/13 00:00;Central;Major Market;Darjeeling;Leaves;Tea;Ohio;Regular;653;29;108;237;61
1/1/13 00:00;Central;Major Market;Decaf Espresso;Beans;Espresso;Ohio;Decaf;338;22;25;145;59
12/1/12 00:00;Central;Major Market;Chamomile;Leaves;Herbal Tea;Ohio;Decaf;490;8;25;73;19
11/1/12 00:00;Central;Major Market;Chamomile;Leaves;Herbal Tea;Ohio;Decaf;482;8;29;80;19
10/1/12 00:00;Central;Major Market;Colombian;Beans;Coffee;Ohio;Regular;419;13;28;107;36
10/1/12 00:00;Central;Major Market;Chamomile;Leaves;Herbal Tea;Ohio;Decaf;480;5;16;53;16
9/1/12 00:00;Central;Major Market;Chamomile;Leaves;Herbal Tea;Ohio;Decaf;482;5;14;50;16
8/1/12 00:00;Central;Major Market;Decaf Espresso;Beans;Espresso;Ohio;Decaf;414;18;8;109;52
6/1/12 00:00;Central;Major Market;Earl Grey;Leaves;Tea;Ohio;Regular;636;36;105;282;59
6/1/12 00:00;Central;Major Market;Decaf Irish Cream;Beans;Coffee;Ohio;Decaf;496;40;-6;107;69
4/1/12 00:00;Central;Major Market;Earl Grey;Leaves;Tea;Ohio;Regular;502;34;97;267;58
3/1/12 00:00;Central;Major Market;Amaretto;Beans;Coffee;Ohio;Regular;323;18;32;134;45
2/1/12 00:00;Central;Major Market;Amaretto;Beans;Coffee;Ohio;Regular;329;19;33;140;47
1/1/12 00:00;Central;Major Market;Chamomile;Leaves;Herbal Tea;Ohio;Decaf;456;8;29;80;19
11/1/13 00:00;South;Major Market;Decaf Irish Cream;Beans;Coffee;Texas;Decaf;536;13;39;98;26
11/1/13 00:00;South;Major Market;Chamomile;Leaves;Herbal Tea;Texas;Decaf;411;19;47;147;47
11/1/12 00:00;South;Major Market;Lemon;Leaves;Herbal Tea;Texas;Decaf;424;14;31;114;37
10/1/12 00:00;South;Major Market;Colombian;Beans;Coffee;Texas;Regular;1246;74;185;520;96
6/1/12 00:00;South;Major Market;Caffe Latte;Beans;Espresso;Texas;Regular;-321;17;33;135;48
3/1/12 00:00;South;Major Market;Caffe Mocha;Beans;Espresso;Texas;Regular;756;24;91;213;35
10/1/13 00:00;West;Major Market;Chamomile;Leaves;Herbal Tea;California;Decaf;971;30;171;282;42
6/1/13 00:00;West;Major Market;Earl Grey;Leaves;Tea;California;Regular;562;26;135;228;35
6/1/13 00:00;West;Major Market;Decaf Irish Cream;Beans;Coffee;California;Decaf;2393;66;-196;167;103
5/1/13 00:00;West;Major Market;Decaf Irish Cream;Beans;Coffee;California;Decaf;1952;64;-196;162;102
2/1/13 00:00;West;Major Market;Decaf Irish Cream;Beans;Coffee;California;Decaf;1071;48;-174;130;91
4/1/12 00:00;West;Major Market;Caffe Latte;Beans;Espresso;California;Regular;1464;66;148;478;91
3/1/12 00:00;West;Major Market;Amaretto;Beans;Coffee;California;Regular;796;34;-41;125;57
12/1/13 00:00;Central;Small Market;Chamomile;Leaves;Herbal Tea;Wisconsin;Decaf;320;12;45;114;36
12/1/13 00:00;Central;Small Market;Amaretto;Beans;Coffee;Wisconsin;Regular;403;24;33;155;58
11/1/13 00:00;Central;Small Market;Decaf Irish Cream;Beans;Coffee;Wisconsin;Decaf;557;25;76;192;52
11/1/13 00:00;Central;Small Market;Decaf Espresso;Beans;Espresso;Wisconsin;Decaf;570;7;16;55;19
10/1/13 00:00;Central;Small Market;Decaf Irish Cream;Beans;Coffee;Wisconsin;Decaf;547;28;91;215;55
9/1/13 00:00;Central;Small Market;Caffe Mocha;Beans;Espresso;Wisconsin;Regular;1063;25;79;194;46
8/1/13 00:00;Central;Small Market;Colombian;Beans;Coffee;Wisconsin;Regular;705;120;48;314;139
4/1/13 00:00;Central;Small Market;Decaf Espresso;Beans;Espresso;Wisconsin;Decaf;605;14;47;110;26
3/1/13 00:00;Central;Small Market;Chamomile;Leaves;Herbal Tea;Wisconsin;Decaf;346;19;93;178;42
2/1/13 00:00;Central;Small Market;Lemon;Leaves;Herbal Tea;Wisconsin;Decaf;772;13;64;123;25
2/1/13 00:00;Central;Small Market;Earl Grey;Leaves;Tea;Wisconsin;Regular;513;58;4;165;87
12/1/12 00:00;Central;Small Market;Earl Grey;Leaves;Tea;Wisconsin;Regular;627;49;-3;131;79
12/1/12 00:00;Central;Small Market;Chamomile;Leaves;Herbal Tea;Wisconsin;Decaf;320;12;30;107;36
11/1/12 00:00;Central;Small Market;Chamomile;Leaves;Herbal Tea;Wisconsin;Decaf;321;16;48;141;40
11/1/12 00:00;Central;Small Market;Caffe Mocha;Beans;Espresso;Wisconsin;Regular;1063;23;45;164;44
9/1/12 00:00;Central;Small Market;Darjeeling;Leaves;Tea;Wisconsin;Regular;454;14;31;113;36
9/1/12 00:00;Central;Small Market;Chamomile;Leaves;Herbal Tea;Wisconsin;Decaf;349;17;53;151;41
8/1/12 00:00;Central;Small Market;Darjeeling;Leaves;Tea;Wisconsin;Regular;458;11;20;90;34
8/1/12 00:00;Central;Small Market;Caffe Mocha;Beans;Espresso;Wisconsin;Regular;1073;31;70;226;53
7/1/12 00:00;Central;Small Market;Decaf Irish Cream;Beans;Coffee;Wisconsin;Decaf;575;32;71;227;59
7/1/12 00:00;Central;Small Market;Decaf Espresso;Beans;Espresso;Wisconsin;Decaf;587;16;36;115;29
7/1/12 00:00;Central;Small Market;Darjeeling;Leaves;Tea;Wisconsin;Regular;462;11;21;90;33
7/1/12 00:00;Central;Small Market;Chamomile;Leaves;Herbal Tea;Wisconsin;Decaf;380;12;29;104;36
7/1/12 00:00;Central;Small Market;Amaretto;Beans;Coffee;Wisconsin;Regular;403;22;18;133;56
6/1/12 00:00;Central;Small Market;Lemon;Leaves;Herbal Tea;Wisconsin;Decaf;842;16;58;144;27
6/1/12 00:00;Central;Small Market;Decaf Irish Cream;Beans;Coffee;Wisconsin;Decaf;533;30;63;212;58
6/1/12 00:00;Central;Small Market;Darjeeling;Leaves;Tea;Wisconsin;Regular;443;12;24;99;35
5/1/12 00:00;Central;Small Market;Darjeeling;Leaves;Tea;Wisconsin;Regular;410;14;27;110;38
4/1/12 00:00;Central;Small Market;Amaretto;Beans;Coffee;Wisconsin;Regular;313;21;16;127;54
3/1/12 00:00;Central;Small Market;Earl Grey;Leaves;Tea;Wisconsin;Regular;506;57;1;150;86
2/1/12 00:00;Central;Small Market;Darjeeling;Leaves;Tea;Wisconsin;Regular;382;17;41;137;40
2/1/12 00:00;Central;Small Market;Colombian;Beans;Coffee;Wisconsin;Regular;541;83;15;220;113
12/1/13 00:00;South;Small Market;Decaf Irish Cream;Beans;Coffee;Oklahoma;Decaf;870;9;42;87;21
12/1/13 00:00;South;Small Market;Decaf Espresso;Beans;Espresso;Oklahoma;Decaf;817;29;107;236;61
12/1/13 00:00;South;Small Market;Caffe Latte;Beans;Espresso;Oklahoma;Regular;-2248;41;180;341;65
11/1/13 00:00;South;Small Market;Colombian;Beans;Coffee;Oklahoma;Regular;561;29;105;213;41
10/1/13 00:00;South;Small Market;Lemon;Leaves;Herbal Tea;Oklahoma;Decaf;683;87;25;245;117
10/1/13 00:00;South;Small Market;Colombian;Beans;Coffee;Oklahoma;Regular;572;29;110;218;41
9/1/13 00:00;South;Small Market;Caffe Latte;Beans;Espresso;Oklahoma;Regular;-1555;29;122;245;52
8/1/13 00:00;South;Small Market;Decaf Irish Cream;Beans;Coffee;Oklahoma;Decaf;865;6;22;55;16
8/1/13 00:00;South;Small Market;Chamomile;Leaves;Herbal Tea;Oklahoma;Decaf;397;23;28;139;53
8/1/13 00:00;South;Small Market;Caffe Latte;Beans;Espresso;Oklahoma;Regular;-1278;35;141;275;55
7/1/13 00:00;South;Small Market;Decaf Irish Cream;Beans;Coffee;Oklahoma;Decaf;868;6;22;56;17
7/1/13 00:00;South;Small Market;Caffe Mocha;Beans;Espresso;Oklahoma;Regular;486;5;12;44;16
6/1/13 00:00;South;Small Market;Lemon;Leaves;Herbal Tea;Oklahoma;Decaf;665;100;35;262;120
6/1/13 00:00;South;Small Market;Decaf Irish Cream;Beans;Coffee;Oklahoma;Decaf;856;6;26;59;16
6/1/13 00:00;South;Small Market;Decaf Espresso;Beans;Espresso;Oklahoma;Decaf;767;36;137;276;63
6/1/13 00:00;South;Small Market;Caffe Mocha;Beans;Espresso;Oklahoma;Regular;478;5;14;44;15
5/1/13 00:00;South;Small Market;Decaf Irish Cream;Beans;Coffee;Oklahoma;Decaf;835;8;30;70;19
5/1/13 00:00;South;Small Market;Colombian;Beans;Coffee;Oklahoma;Regular;602;14;41;98;24
5/1/13 00:00;South;Small Market;Caffe Mocha;Beans;Espresso;Oklahoma;Regular;464;5;18;49;15
5/1/13 00:00;South;Small Market;Caffe Latte;Beans;Espresso;Oklahoma;Regular;-387;35;139;271;54
4/1/13 00:00;South;Small Market;Lemon;Leaves;Herbal Tea;Oklahoma;Decaf;554;86;24;242;116
4/1/13 00:00;South;Small Market;Colombian;Beans;Coffee;Oklahoma;Regular;608;15;49;113;27
4/1/13 00:00;South;Small Market;Chamomile;Leaves;Herbal Tea;Oklahoma;Decaf;313;21;22;135;55
3/1/13 00:00;South;Small Market;Lemon;Leaves;Herbal Tea;Oklahoma;Decaf;532;86;25;242;115
3/1/13 00:00;South;Small Market;Chamomile;Leaves;Herbal Tea;Oklahoma;Decaf;301;20;19;128;53
1/1/13 00:00;South;Small Market;Decaf Irish Cream;Beans;Coffee;Oklahoma;Decaf;821;8;44;90;21
1/1/13 00:00;South;Small Market;Chamomile;Leaves;Herbal Tea;Oklahoma;Decaf;312;20;20;134;56
12/1/12 00:00;South;Small Market;Caffe Latte;Beans;Espresso;Oklahoma;Regular;-2248;41;121;320;65
11/1/12 00:00;South;Small Market;Decaf Espresso;Beans;Espresso;Oklahoma;Decaf;798;25;62;197;57
11/1/12 00:00;South;Small Market;Colombian;Beans;Coffee;Oklahoma;Regular;561;29;71;200;41
11/1/12 00:00;South;Small Market;Chamomile;Leaves;Herbal Tea;Oklahoma;Decaf;391;20;13;121;54
11/1/12 00:00;South;Small Market;Caffe Mocha;Beans;Espresso;Oklahoma;Regular;482;8;29;80;19
11/1/12 00:00;South;Small Market;Caffe Latte;Beans;Espresso;Oklahoma;Regular;-2003;31;89;245;54
10/1/12 00:00;South;Small Market;Decaf Irish Cream;Beans;Coffee;Oklahoma;Decaf;859;7;21;66;18
10/1/12 00:00;South;Small Market;Colombian;Beans;Coffee;Oklahoma;Regular;572;29;74;205;41
8/1/12 00:00;South;Small Market;Caffe Mocha;Beans;Espresso;Oklahoma;Regular;484;4;10;41;15
8/1/12 00:00;South;Small Market;Caffe Latte;Beans;Espresso;Oklahoma;Regular;-1278;35;102;277;59
7/1/12 00:00;South;Small Market;Caffe Mocha;Beans;Espresso;Oklahoma;Regular;486;5;9;44;17
6/1/12 00:00;South;Small Market;Decaf Espresso;Beans;Espresso;Oklahoma;Decaf;767;36;99;278;68
6/1/12 00:00;South;Small Market;Colombian;Beans;Coffee;Oklahoma;Regular;597;14;29;99;27
6/1/12 00:00;South;Small Market;Chamomile;Leaves;Herbal Tea;Oklahoma;Decaf;377;22;19;133;55
6/1/12 00:00;South;Small Market;Caffe Mocha;Beans;Espresso;Oklahoma;Regular;478;5;10;44;16
6/1/12 00:00;South;Small Market;Caffe Latte;Beans;Espresso;Oklahoma;Regular;-660;36;105;282;59
5/1/12 00:00;South;Small Market;Lemon;Leaves;Herbal Tea;Oklahoma;Decaf;599;83;17;221;112
5/1/12 00:00;South;Small Market;Chamomile;Leaves;Herbal Tea;Oklahoma;Decaf;338;22;17;130;55
5/1/12 00:00;South;Small Market;Caffe Latte;Beans;Espresso;Oklahoma;Regular;-387;35;101;273;58
4/1/12 00:00;South;Small Market;Caffe Latte;Beans;Espresso;Oklahoma;Regular;-120;34;98;267;57
3/1/12 00:00;South;Small Market;Colombian;Beans;Coffee;Oklahoma;Regular;613;14;29;98;26
3/1/12 00:00;South;Small Market;Caffe Mocha;Beans;Espresso;Oklahoma;Regular;449;5;15;53;17
2/1/12 00:00;South;Small Market;Colombian;Beans;Coffee;Oklahoma;Regular;618;14;29;100;27
2/1/12 00:00;South;Small Market;Chamomile;Leaves;Herbal Tea;Oklahoma;Decaf;306;20;11;118;54
2/1/12 00:00;South;Small Market;Caffe Mocha;Beans;Espresso;Oklahoma;Regular;452;6;17;56;17
1/1/12 00:00;South;Small Market;Chamomile;Leaves;Herbal Tea;Oklahoma;Decaf;312;20;13;120;53
11/1/13 00:00;East;Major Market;Regular Espresso;Beans;Espresso;New York;Regular;933;59;565;719;83
6/1/13 00:00;East;Major Market;Colombian;Beans;Coffee;New York;Regular;2476;124;493;882;165
2/1/13 00:00;East;Major Market;Regular Espresso;Beans;Espresso;New York;Regular;1402;63;392;618;88
9/1/12 00:00;East;Major Market;Lemon;Leaves;Herbal Tea;New York;Decaf;1518;114;92;541;147
9/1/12 00:00;East;Major Market;Colombian;Beans;Coffee;New York;Regular;2580;110;312;790;162
2/1/12 00:00;East;Major Market;Colombian;Beans;Coffee;New York;Regular;2067;90;245;645;142
12/1/13 00:00;West;Major Market;Chamomile;Leaves;Herbal Tea;California;Decaf;1003;24;132;224;35
11/1/13 00:00;West;Major Market;Caffe Mocha;Beans;Espresso;California;Regular;912;109;39;308;142
11/1/13 00:00;West;Major Market;Amaretto;Beans;Coffee;California;Regular;2758;36;-83;124;59
8/1/13 00:00;West;Major Market;Chamomile;Leaves;Herbal Tea;California;Decaf;994;36;197;320;45
3/1/13 00:00;West;Major Market;Earl Grey;Leaves;Tea;California;Regular;441;22;125;211;33
3/1/13 00:00;West;Major Market;Amaretto;Beans;Coffee;California;Regular;796;34;-61;133;57
2/1/13 00:00;West;Major Market;Caffe Mocha;Beans;Espresso;California;Regular;712;110;39;309;143
12/1/12 00:00;West;Major Market;Darjeeling;Leaves;Tea;California;Regular;959;34;134;302;45
12/1/12 00:00;West;Major Market;Caffe Latte;Beans;Espresso;California;Regular;1820;70;157;501;94
8/1/12 00:00;West;Major Market;Lemon;Leaves;Herbal Tea;California;Decaf;1296;96;249;678;118
8/1/12 00:00;West;Major Market;Caffe Latte;Beans;Espresso;California;Regular;1797;74;167;532;99
4/1/12 00:00;West;Major Market;Decaf Irish Cream;Beans;Coffee;California;Decaf;1564;63;-141;159;109
3/1/12 00:00;West;Major Market;Decaf Espresso;Beans;Espresso;California;Decaf;1260;80;211;567;113
2/1/12 00:00;West;Major Market;Caffe Mocha;Beans;Espresso;California;Regular;712;110;26;290;143
1/1/12 00:00;West;Major Market;Amaretto;Beans;Coffee;California;Regular;608;30;-2;145;52
11/1/13 00:00;South;Major Market;Caffe Mocha;Beans;Espresso;Texas;Regular;930;33;188;309;45
5/1/13 00:00;South;Major Market;Chamomile;Leaves;Herbal Tea;Texas;Decaf;361;17;37;122;41
3/1/13 00:00;South;Major Market;Lemon;Leaves;Herbal Tea;Texas;Decaf;351;15;52;129;37
3/1/13 00:00;South;Major Market;Decaf Irish Cream;Beans;Coffee;Texas;Decaf;603;27;104;206;39
2/1/13 00:00;South;Major Market;Chamomile;Leaves;Herbal Tea;Texas;Decaf;329;19;49;149;47
11/1/12 00:00;South;Major Market;Decaf Irish Cream;Beans;Coffee;Texas;Decaf;536;13;26;92;26
10/1/12 00:00;South;Major Market;Decaf Espresso;Beans;Espresso;Texas;Decaf;580;21;78;187;33
5/1/12 00:00;South;Major Market;Chamomile;Leaves;Herbal Tea;Texas;Decaf;361;17;27;123;44
11/1/13 00:00;East;Major Market;Green Tea;Leaves;Tea;New York;Regular;589;14;70;131;26
11/1/13 00:00;East;Major Market;Earl Grey;Leaves;Tea;New York;Regular;930;33;188;309;45
11/1/13 00:00;East;Major Market;Caffe Mocha;Beans;Espresso;New York;Regular;3385;109;-300;65;142
10/1/13 00:00;East;Major Market;Caffe Mocha;Beans;Espresso;New York;Regular;3142;113;-300;74;146
8/1/13 00:00;East;Major Market;Colombian;Beans;Coffee;New York;Regular;2617;127;508;902;166
7/1/13 00:00;East;Major Market;Mint;Leaves;Herbal Tea;New York;Decaf;3076;80;-226;196;95
7/1/13 00:00;East;Major Market;Earl Grey;Leaves;Tea;New York;Regular;952;29;153;254;38
6/1/13 00:00;East;Major Market;Mint;Leaves;Herbal Tea;New York;Decaf;2636;75;-197;196;90
6/1/13 00:00;East;Major Market;Darjeeling;Leaves;Tea;New York;Regular;947;34;184;298;42
4/1/13 00:00;East;Major Market;Regular Espresso;Beans;Espresso;New York;Regular;1262;66;349;601;90
11/1/12 00:00;East;Major Market;Mint;Leaves;Herbal Tea;New York;Decaf;4742;69;-156;160;91
8/1/12 00:00;East;Major Market;Earl Grey;Leaves;Tea;New York;Regular;941;34;133;301;45
6/1/12 00:00;East;Major Market;Caffe Mocha;Beans;Espresso;New York;Regular;1979;131;-236;72;164
4/1/12 00:00;East;Major Market;Caffe Mocha;Beans;Espresso;New York;Regular;1382;113;-205;66;146
3/1/12 00:00;East;Major Market;Mint;Leaves;Herbal Tea;New York;Decaf;1480;66;-119;182;87
10/1/13 00:00;West;Major Market;Amaretto;Beans;Coffee;California;Regular;2555;39;-110;116;61
8/1/13 00:00;West;Major Market;Decaf Espresso;Beans;Espresso;California;Decaf;1714;97;362;681;121
7/1/13 00:00;West;Major Market;Mint;Leaves;Herbal Tea;California;Decaf;564;28;99;197;37
7/1/13 00:00;West;Major Market;Decaf Irish Cream;Beans;Coffee;California;Decaf;2797;78;-217;200;113
11/1/12 00:00;West;Major Market;Decaf Irish Cream;Beans;Coffee;California;Decaf;3909;57;-127;146;100
9/1/12 00:00;West;Major Market;Decaf Irish Cream;Beans;Coffee;California;Decaf;3421;53;-120;138;96
2/1/12 00:00;West;Major Market;Amaretto;Beans;Coffee;California;Regular;685;33;-27;132;55
12/1/13 00:00;East;Major Market;Chamomile;Leaves;Herbal Tea;Florida;Decaf;567;7;18;60;20
11/1/13 00:00;East;Major Market;Green Tea;Leaves;Tea;Florida;Regular;856;8;42;83;19
11/1/13 00:00;East;Major Market;Decaf Irish Cream;Beans;Coffee;Florida;Decaf;666;31;132;261;54
10/1/13 00:00;East;Major Market;Mint;Leaves;Herbal Tea;Florida;Decaf;1055;24;71;185;46
10/1/13 00:00;East;Major Market;Chamomile;Leaves;Herbal Tea;Florida;Decaf;573;7;15;54;19
8/1/13 00:00;East;Major Market;Green Tea;Leaves;Tea;Florida;Regular;864;17;87;153;26
